x[nm],y [nm],z [nm]
10000,6137.68027979832,0
10000,2161.68411707141,0
10000,4358.09884606005,0
10000,8420.91961707835,0
10000,5065.45920607802,0
10000,9841.32761666713,0
10000,9247.84561304263,0
10000,5313.18451691362,0
10000,7084.33322180767,0
10000,3428.24522538006,0
10000,42.8149021536872,0
10000,4033.40721894607,0
10000,1289.61989971824,0
10000,7030.30766215765,0
10000,9154.69795828772,0
10000,2908.38407649402,0
10000,3299.79978302666,0
10000,2850.0156067961,0
10000,8938.72156714933,0
10000,4886.33090466425,0
10000,7995.48682012136,0
10000,1635.14664839357,0
10000,271.365479770916,0
10000,2267.9108712328,0
10000,6888.80145056031,0
10000,2998.64888411492,0
10000,8690.8112805561,0
10000,9065.79225528104,0
10000,9779.05495904517,0
10000,5062.96257735843,0
10000,7306.565162676,0
10000,8596.91161614493,0
10000,2153.44168664971,0
10000,3519.11061693054,0
10000,1302.19811844551,0
10000,3864.03988015618,0
10000,6997.3248635679,0
10000,857.993677719291,0
10000,8408.15735262584,0
10000,176.932874154242,0
10000,2096.44778769367,0
10000,9930.07351938279,0
10000,7102.54246149531,0
10000,1248.87870044756,0
10000,4275.46166227033,0
10000,5969.96473047071,0
10000,3682.31943190113,0
10000,1741.77528337759,0
10000,8892.4326095414,0
10000,3176.17003214223,0
10000,9384.97887815219,0
10000,3199.55225279814,0
10000,6583.3761294219,0
10000,8890.60429477839,0
10000,8746.53999962756,0
10000,1369.02971926586,0
10000,4980.77349956496,0
10000,60.399849504289,0
10000,5139.96763694136,0
10000,7634.60059708684,0
10000,8160.96192741228,0
10000,2039.47616132094,0
10000,8134.45767185187,0
10000,7560.07453670797,0
10000,2369.61726399018,0
10000,2915.94480391626,0
10000,9663.49008168637,0
10000,5559.62345493087,0
10000,5071.41750966044,0
10000,1682.69156178299,0
10000,529.39069319649,0
10000,637.345780359008,0
10000,3968.60440410673,0
10000,4928.49694300062,0
10000,1886.85184841103,0
10000,3863.76049685743,0
10000,503.318029802032,0
10000,4500.46419829608,0
10000,4788.7868751452,0
10000,5963.02782148402,0
10000,6280.74899206306,0
10000,6061.32939402226,0
10000,6329.49019488013,0
10000,9439.40780921177,0
10000,1305.33918072202,0
10000,5258.75348808966,0
10000,3014.66604650541,0
10000,4935.97908986321,0
10000,84.9129770348467,0
10000,395.120739349782,0
10000,5360.24240582241,0
10000,4747.0870673148,0
10000,7900.73231877499,0
10000,9771.04170789587,0
10000,8827.12938662335,0
10000,4586.2909185684,0
10000,1059.99480073992,0
10000,4342.12274886909,0
10000,3372.19345795681,0
10000,768.075868208646,0
10000,3465.78656272046,0
10000,4390.25116132215,0
10000,1657.06795172283,0
10000,8515.21329739504,0
10000,3817.61767482289,0
10000,568.144198381941,0
10000,675.2402164581,0
10000,4682.07186609085,0
10000,7591.30360429447,0
10000,1068.13164974323,0
10000,7321.93410326343,0
10000,5441.61436377628,0
10000,4907.24236823893,0
10000,1240.64007875412,0
10000,6207.74153646573,0
10000,8380.15389610404,0
10000,4156.55919766399,0
10000,6314.98668514882,0
10000,5531.92982236013,0
10000,5422.58369795244,0
10000,5966.44642732109,0
10000,1874.10141273366,0
10000,1692.01331518248,0
10000,1430.73616125202,0
10000,2371.30108411393,0
10000,4842.20080799237,0
10000,5285.16512214617,0
10000,6258.57742899661,0
10000,695.628874422417,0
10000,4167.40016845072,0
10000,9611.81252381522,0
10000,6535.77088460726,0
10000,9679.95339403255,0
10000,3616.94975325946,0
10000,839.666427992986,0
10000,6207.11363658136,0
10000,3972.8262767161,0
10000,3986.47760574264,0
10000,8096.37631364607,0
10000,4406.54250199202,0
10000,547.791163564018,0
10000,9775.08517260437,0
10000,5427.7403891998,0
10000,700.75004890893,0
10000,5678.22740902042,0
10000,4253.85873973952,0
10000,7777.85042880934,0
10000,6858.79890085062,0
10000,1013.62847018359,0
10000,1084.83533284029,0
10000,8842.14571312253,0
10000,475.430273431114,0
10000,1592.27602062386,0
10000,2208.4167411849,0
10000,5256.72503787533,0
10000,1885.10863884684,0
10000,9644.00514424749,0
10000,4240.61261146186,0
10000,6476.25721417648,0
10000,2523.53937269553,0
10000,5681.40894148758,0
10000,6180.40889436907,0
10000,8054.37717895936,0
10000,8343.87770558536,0
10000,3173.65631385375,0
10000,9782.01520061368,0
10000,5937.05972516988,0
10000,3590.49984413945,0
10000,9200.38242389168,0
10000,6950.62190133938,0
10000,7362.77112579569,0
10000,2724.69897475729,0
10000,6580.80731965949,0
10000,2516.95898462094,0
10000,3593.60554487893,0
10000,9198.47431735092,0
10000,872.98487753682,0
10000,527.840218477992,0
10000,9394.30853201167,0
10000,6413.17009636217,0
10000,8906.27821058728,0
10000,2133.93028353678,0
10000,1441.29282161234,0
10000,2331.36640659101,0
10000,8806.79452529607,0
10000,6524.53468630993,0
10000,9730.41969140442,0
10000,7522.73904200984,0
10000,7626.82540470971,0
10000,3395.10528120928,0
10000,2838.42719503254,0
10000,5701.64461357766,0
10000,6145.8617597568,0
10000,4836.71087171177,0
10000,5808.35209372184,0
10000,699.146692441785,0
10000,2040.24935798257,0
10000,1401.83803337731,0
10000,9269.98112151092,0
10000,5575.51506844594,0
10000,5351.49875385759,0
10000,2083.79153084201,0
10000,9210.96804229281,0
10000,631.952476824516,0
10000,9281.74846919333,0
10000,3251.77422601658,0
10000,9058.06444609059,0
10000,2907.89179737482,0
10000,913.903198926732,0
10000,6546.86326227529,0
10000,1178.80818572618,0
10000,9495.04605372397,0
10000,3345.70125695315,0
10000,5411.6145672087,0
10000,3324.17536940139,0
10000,9739.19640363827,0
10000,7160.87102798853,0
10000,4759.80254057074,0
10000,6587.94878888771,0
10000,9484.66398144032,0
10000,9121.87508525024,0
10000,4583.4730233146,0
10000,6703.62585576179,0
10000,262.658962211061,0
10000,7523.22874474499,0
10000,4891.56664546529,0
10000,7368.12731300133,0
10000,7008.39077334683,0
10000,6508.11761414515,0
10000,8929.19232347851,0
10000,575.020878791609,0
10000,4576.9217045328,0
10000,5637.10229441041,0
10000,4657.20039983463,0
10000,9257.63972184828,0
10000,6546.37711901485,0
10000,3374.19215663463,0
10000,1293.80989322417,0
10000,7856.76746545387,0
10000,8814.0023814648,0
10000,788.74889673798,0
10000,5149.11582341599,0
10000,7682.15126626409,0
10000,7482.47998390763,0
10000,5559.68189032965,0
10000,1827.71473936202,0
10000,8969.44566121589,0
10000,7097.40827125539,0
10000,6546.08011774562,0
10000,9402.72490662998,0
10000,6033.62252852493,0
10000,2291.36208323826,0
10000,1577.04523844415,0
10000,8763.73604286428,0
10000,4272.14553495353,0
10000,8259.23929780068,0
10000,9803.55756770062,0
10000,1814.14381784598,0
10000,5152.97897097727,0
10000,8368.02801273401,0
10000,3722.1198920122,0
10000,9612.35157143825,0
10000,3254.69482252603,0
10000,7277.43500051217,0
10000,136.749006767253,0
10000,5336.12605311475,0
10000,981.893442385025,0
10000,2139.27606812575,0
10000,5291.98193942669,0
10000,2319.4499550966,0
10000,8313.80982269381,0
10000,6481.71285130377,0
10000,8507.77379446045,0
10000,5787.43820785752,0
10000,7476.0355605715,0
10000,8891.48109159707,0
10000,6647.75583165563,0
10000,2664.20057362369,0
10000,3119.384760205,0
10000,5531.57493521503,0
10000,8023.71425238609,0
10000,7398.55263405141,0
10000,550.697657861834,0
10000,8519.22942492304,0
10000,9638.633533752,0
10000,5429.96103445087,0
10000,9796.96549979459,0
10000,5415.80375268813,0
10000,5206.11604723005,0
10000,4723.75183436112,0
10000,5310.14694522601,0
10000,9572.48179683787,0
10000,8528.01396178407,0
10000,9359.49351962231,0
10000,9314.60490231686,0
10000,4635.01434095422,0
10000,9966.91949932946,0
10000,503.693352453005,0
10000,2256.27881895166,0
10000,7907.88596135943,0
10000,5180.14705988212,0
10000,3789.8495842593,0
10000,6557.13035976493,0
10000,4666.97593525744,0
10000,8290.30517292957,0
10000,4208.38512907002,0
10000,5839.19493581661,0
10000,4346.28912312657,0
10000,2306.23720362342,0
10000,8035.6836043152,0
10000,8519.42902007581,0
10000,7285.85539416722,0
10000,6100.19450441035,0
10000,1405.5197789827,0
10000,988.536788224461,0
10000,5512.98927711134,0
10000,9777.17395261839,0
10000,2418.24778252984,0
10000,6283.44274824043,0
10000,5579.08207610631,0
10000,9845.596104104,0
10000,1340.58269157178,0
10000,6620.54906637237,0
10000,5723.28646960603,0
10000,9342.60322872309,0
10000,4711.67128172203,0
10000,9927.22554670353,0
10000,1659.59074288089,0
10000,9407.126814548,0
10000,6167.85540691406,0
10000,7056.18956699597,0
10000,6491.79147092023,0
10000,262.17033027762,0
10000,6036.48600377508,0
10000,100.842339747758,0
10000,9174.05883506503,0
10000,9874.10195563571,0
10000,3422.88291123486,0
10000,2444.41889766119,0
10000,9330.60124617702,0
10000,5402.09707131473,0
10000,2476.2289579411,0
10000,5588.36222484915,0
10000,9887.42420147782,0
10000,8165.48949873743,0
10000,1923.94365432946,0
10000,2066.40702094589,0
10000,7733.18349984576,0
10000,7088.20362543676,0
10000,7852.63336357606,0
10000,5981.25120643948,0
10000,3944.07278627631,0
10000,1537.41296624395,0
10000,3637.26713400211,0
10000,7520.28496647789,0
10000,1724.35702476237,0
10000,1672.90509733819,0
10000,9561.29453922502,0
10000,7222.56678911195,0
10000,2471.83309370985,0
10000,1290.61136686528,0
10000,1683.64129255059,0
10000,6449.73357995866,0
10000,666.464686546193,0
10000,8798.73887837315,0
10000,5385.31669772644,0
10000,3587.40016658796,0
10000,3656.02069688857,0
10000,7777.33168050217,0
10000,8169.9182219656,0
10000,137.672964094472,0
10000,4469.1598969716,0
10000,4297.10124993749,0
10000,1125.50566212673,0
10000,743.592524155178,0
10000,7568.88632341157,0
10000,5072.31793191195,0
10000,9550.78974852675,0
10000,5115.18561585203,0
10000,7849.35914814346,0
10000,9727.78486463021,0
10000,4531.37021242178,0
10000,6097.31079206524,0
10000,297.317771452229,0
10000,1220.51244302377,0
10000,565.424032197941,0
10000,4038.99221950884,0
10000,9634.65278962843,0
10000,7566.81129600071,0
10000,2832.88415767732,0
10000,2776.44779330613,0
10000,7976.69846428348,0
10000,4774.46243458178,0
10000,6308.39765752891,0
10000,6404.77329906056,0
10000,7397.20694893984,0
10000,6902.0626712324,0
10000,1565.06559449254,0
10000,4888.72525301349,0
10000,3395.42359243595,0
10000,5184.13050616762,0
10000,8105.9850806645,0
10000,3590.45128519264,0
10000,3495.4049657835,0
10000,6555.51267657733,0
10000,1487.05047250354,0
10000,3999.30661922579,0
10000,6334.56809995616,0
10000,4180.35513749888,0
10000,489.387099099587,0
10000,4375.29841296478,0
10000,2473.96153809947,0
10000,5283.70833919169,0
10000,5819.6390929033,0
10000,9010.42667360902,0
10000,6673.239626823,0
10000,7152.53736006257,0
10000,5865.52582408162,0
10000,4329.05070519047,0
10000,5118.18336822249,0
10000,9957.2580230351,0
10000,9752.98559176352,0
10000,3202.82269476257,0
10000,4709.8883716937,0
10000,8146.01782878369,0
10000,1375.98153297301,0
10000,5597.76586444194,0
10000,4512.01222214184,0
10000,8563.3294624123,0
10000,7233.80182952972,0
10000,2414.2149402258,0
10000,8735.6171451837,0
10000,8946.10196448489,0
10000,6791.54044984532,0
10000,3403.00289330358,0
10000,4484.64648537426,0
10000,1727.34995724899,0
10000,7831.80632881795,0
10000,629.657300511691,0
10000,3794.97632684673,0
10000,7149.66554125533,0
10000,1749.87133767494,0
10000,5681.42525705776,0
10000,9100.89477627179,0
10000,78.363026341266,0
10000,9059.49900371393,0
10000,8217.83003924648,0
10000,6889.19451023854,0
10000,5012.58789065545,0
10000,6783.71458803806,0
10000,7820.97991374353,0
10000,3863.79608198777,0
10000,6464.3045606379,0
10000,5286.81264487298,0
10000,9193.86488503001,0
10000,2773.70604589641,0
10000,9650.10826819641,0
10000,5341.82476532334,0
10000,3686.90526870843,0
10000,7590.83686153668,0
10000,1855.85111631246,0
10000,5516.97332699711,0
10000,4576.86126597748,0
10000,4598.76763323756,0
10000,1144.65580813122,0
10000,3607.42476848114,0
10000,4245.36853610844,0
10000,5008.29903359606,0
10000,208.137331190846,0
10000,1694.44106780084,0
10000,8077.75816623894,0
10000,4932.09204483487,0
10000,7071.81248744141,0
10000,4957.99005803655,0
10000,1847.47231977351,0
10000,1633.41121029333,0
10000,8171.51568737928,0
10000,5289.63294641935,0
10000,5033.93564459781,0
10000,4796.4799971809,0
10000,8818.18763047729,0
10000,8169.5918311283,0
10000,6717.31662229303,0
10000,7982.79583554239,0
10000,1692.62584241581,0
10000,9991.15103629346,0
10000,7273.69391972616,0
10000,1045.13211050552,0
10000,414.856270796765,0
10000,7328.77215999508,0
10000,8065.09592763589,0
10000,8356.53530469727,0
10000,7436.01863348056,0
10000,559.430948423504,0
10000,1274.71719976488,0
10000,8077.91930554471,0
10000,7204.31687603145,0
10000,301.131633445987,0
10000,3498.9180889733,0
10000,9882.86970792143,0
10000,6592.09734847234,0
10000,4059.25807940442,0
10000,4715.23098994763,0
10000,5292.63476828117,0
10000,4728.89239880493,0
10000,6692.41561772444,0
10000,3125.74990925349,0
10000,8343.20367978835,0
10000,5320.477029141,0
10000,2084.18119955087,0
10000,7540.4493433036,0
10000,21.5323253028854,0
10000,4746.93979284246,0
10000,9293.74593928292,0
10000,8966.91947891472,0
10000,6112.21603211133,0
10000,9148.20009880869,0
10000,2380.13814157277,0
10000,789.562550459076,0
10000,6733.17870421522,0
10000,1270.94633865095,0
10000,8448.20336907331,0
10000,5969.09237368538,0
10000,8805.45359068515,0
10000,6800.99199050945,0
10000,6554.01587237549,0
10000,1869.21927465724,0
10000,7024.18789283222,0
10000,2807.98836849395,0
10000,6777.93018688924,0
10000,2214.34262767012,0
10000,4838.65104797286,0
10000,7435.47357760176,0
10000,9938.4099916052,0
10000,4093.57080577908,0
10000,463.084661146733,0
10000,9816.42418522151,0
10000,2475.17187166842,0
10000,9830.81179853762,0
10000,4134.80137948989,0
10000,1123.10932032367,0
10000,4250.45688250314,0
10000,492.338673196083,0
10000,2686.14474230428,0
10000,4113.46029152947,0
10000,5009.52910722484,0
10000,8615.40448617839,0
10000,4936.58965315526,0
10000,3307.39885864653,0
10000,6013.96015072892,0
10000,2980.59499673728,0
10000,1408.58286425206,0
10000,9277.1264389816,0
10000,2217.06969020157,0
10000,5341.5768033742,0
10000,4153.66179624405,0
10000,338.708148669791,0
10000,3738.18954727414,0
10000,2465.83733838786,0
10000,9126.41306713353,0
10000,2346.62818696264,0
10000,1909.37656967508,0
10000,5429.11390987464,0
10000,8589.04728466869,0
10000,2638.28729339334,0
10000,5005.07770631999,0
10000,7875.19581569256,0
10000,6142.50098695537,0
10000,2079.48204414934,0
10000,643.680892575873,0
10000,9667.27834044863,0
10000,4677.34495776356,0
10000,7270.75468592438,0
10000,5787.49201014133,0
10000,2052.46590188624,0
10000,9257.36215036091,0
10000,4405.79262246321,0
10000,9123.52142873295,0
10000,2275.37709900457,0
10000,9787.97929292234,0
10000,2143.88452057762,0
10000,1110.8188352135,0
10000,6274.63255275419,0
10000,2490.73020784357,0
10000,1324.6446577057,0
10000,7242.64020869529,0
10000,2878.78010959449,0
10000,8977.87450972298,0
10000,1499.80837871923,0
10000,6981.43586258249,0
10000,8697.95087439994,0
10000,4449.57597417561,0
10000,2860.26176621525,0
10000,4112.8412054347,0
10000,4618.34598557924,0
10000,7292.78224265771,0
10000,4036.89323538838,0
10000,3573.98490738379,0
10000,3611.13608039238,0
10000,4029.18406199921,0
10000,7884.71834801765,0
10000,5232.47161254282,0
10000,9199.04241165361,0
10000,9463.6086567728,0
10000,6773.98357403257,0
10000,5603.57940636017,0
10000,8028.92891997843,0
10000,6437.91592563936,0
10000,1978.98923328676,0
10000,9275.18594947498,0
10000,6365.13199319013,0
10000,1749.02324361534,0
10000,804.544530442567,0
10000,5296.60797412511,0
10000,2844.41887582738,0
10000,5777.24696578853,0
10000,7763.94067338754,0
10000,1211.09858906881,0
10000,3169.21087139766,0
10000,625.067158579915,0
10000,7141.01900456778,0
10000,4596.40341992577,0
10000,7636.47194351915,0
10000,6148.58723676598,0
10000,2418.58851541409,0
10000,6295.03007958882,0
10000,1437.94586454614,0
10000,6316.88273638722,0
10000,3542.60782513808,0
10000,9522.6223680035,0
10000,4838.63573552598,0
10000,4609.78017187196,0
10000,1113.66466584912,0
10000,7555.0918822995,0
10000,2039.80966199941,0
10000,4014.28911474671,0
10000,5481.36541019129,0
10000,2690.15886096425,0
10000,1122.1325026726,0
10000,9625.83942626787,0
10000,2329.65001794578,0
10000,5057.39118083863,0
10000,1836.79252003028,0
10000,6990.28530350968,0
10000,2964.53850437637,0
10000,9576.28340287454,0
10000,5209.71464686881,0
10000,4213.31376237761,0
10000,6622.89660425664,0
10000,4092.57522340502,0
10000,7271.03184497441,0
10000,8077.69435546624,0
10000,7811.49735227167,0
10000,6722.96013263662,0
10000,1349.14529495509,0
10000,1381.48759967434,0
10000,7876.62757042875,0
10000,6358.52325141261,0
10000,5309.81221941351,0
10000,2477.83144417099,0
10000,8743.73046354794,0
10000,9890.04343022533,0
10000,3883.92587940345,0
2449.57765262778,2449.57765262778,636.890189683223
1529.4101601335,1529.4101601335,397.646641634711
1857.60818631352,1857.60818631352,482.978128441515
144.893969804588,144.893969804588,37.6724321491929
1174.79782650091,1174.79782650091,305.447434890238
3367.45648601461,3367.45648601461,424.461313636201
2538.78446581838,2538.78446581838,639.916038887222
3398.49349337285,3398.49349337285,416.39169172306
2439.65621191191,2439.65621191191,634.310615097097
3356.84200155257,3356.84200155257,427.221079596332
28.6800321802577,28.6800321802577,7.45680836686701
2070.44743912643,2070.44743912643,538.316334172871
1589.80436964229,1589.80436964229,413.349136106995
4870.17017753792,4870.17017753792,33.755753840142
289.736299912154,289.736299912154,75.3314379771601
1650.20748476207,1650.20748476207,429.053946038139
4820.137696787,4820.137696787,46.764198835381
4322.34303562918,4322.34303562918,176.190810736414
2453.37210219647,2453.37210219647,637.876746571082
4090.4010208982,4090.4010208982,236.495734566467
900.850830826072,900.850830826072,234.221216014779
3361.36352581069,3361.36352581069,426.045483289221
3996.68419846894,3996.68419846894,260.862108398075
995.067060945674,995.067060945674,258.717435845875
3961.30298883544,3961.30298883544,270.061222902785
3324.2145661635,3324.2145661635,435.704212797491
2675.94870005214,2675.94870005214,604.253337986444
4149.77801124663,4149.77801124663,221.057717075875
2180.23624839255,2180.23624839255,566.861424582063
1564.84281527821,1564.84281527821,406.859131972335
840.909759966856,840.909759966856,218.636537591383
4754.75511207035,4754.75511207035,63.7636708617099
727.79799835602,727.79799835602,189.227479572565
4603.3911173632,4603.3911173632,103.118309485568
650.079275118097,650.079275118097,169.020611530705
128.025940027957,128.025940027957,33.2867444072688
3363.67741600292,3363.67741600292,425.443871839241
199.391808946267,199.391808946267,51.8418703260294
4049.5150448972,4049.5150448972,247.126088326728
994.319592962083,994.319592962083,258.523094170142
3961.40908007616,3961.40908007616,270.033639180198
2940.55963294602,2940.55963294602,535.454495434035
318.390164259192,318.390164259192,82.78144270739
1067.8996455124,1067.8996455124,277.653907833224
3300.53292140116,3300.53292140116,441.861440435699
927.019334645419,927.019334645419,241.025027007809
1311.87974537588,1311.87974537588,341.088733797728
2041.44585263334,2041.44585263334,530.77592168467
3176.45442456087,3176.45442456087,474.121849614174
1884.74098655179,1884.74098655179,490.032656503465
306.644142674608,306.644142674608,79.727477095398
1510.50825113709,1510.50825113709,392.732145295643
4743.7208315352,4743.7208315352,66.6325838008486
4176.49197300071,4176.49197300071,214.112087019815
4777.54307188264,4777.54307188264,57.8388013105139
961.395326212994,961.395326212994,249.962784815378
4475.76961537016,4475.76961537016,136.299900003758
872.687860079349,872.687860079349,226.898843620631
3014.54926955921,3014.54926955921,516.217189914606
2865.68130906176,2865.68130906176,554.922859643944
855.675306563625,855.675306563625,222.475579706543
4002.84777912083,4002.84777912083,259.259577428583
944.206005663522,944.206005663522,245.493561472516
92.2954870702791,92.2954870702791,23.9968266382726
4487.37449009124,4487.37449009124,133.282632576277
4047.46190253553,4047.46190253553,247.659905340763
1215.27953918163,1215.27953918163,315.972680187225
191.970511606101,191.970511606101,49.9123330175863
4607.53502228724,4607.53502228724,102.040894205318
4626.02229569938,4626.02229569938,97.2342031181599
4101.06726350956,4101.06726350956,233.722511487515
3527.47472316436,3527.47472316436,382.856571977268
3027.86690481717,3027.86690481717,512.754604747537
899.567543094188,899.567543094188,233.887561204489
3601.02120924741,3601.02120924741,363.734485595673
3557.50113041209,3557.50113041209,375.049706092858
4557.93355802594,4557.93355802594,114.937274913257
4327.54551686474,4327.54551686474,174.838165615168
2503.53355882585,2503.53355882585,649.08127470528
1546.96774995365,1546.96774995365,402.21161498795
1535.33505104045,1535.33505104045,399.187113270517
4655.30633242304,4655.30633242304,89.6203535700095
1738.20600728866,1738.20600728866,451.933561895052
2260.42998806263,2260.42998806263,587.711796896284
1492.13736436395,1492.13736436395,387.955714734627
2140.59698547222,2140.59698547222,556.555216222778
1251.77429266579,1251.77429266579,325.461316093105
4924.48719906292,4924.48719906292,19.6333282436401
3732.15069980876,3732.15069980876,329.640818049724
1448.44532687076,1448.44532687076,376.595784986398
2156.3139385063,2156.3139385063,560.641624011638
4980.43731412875,4980.43731412875,5.086298326524
668.895884717736,668.895884717736,173.912930026611
2085.94951487003,2085.94951487003,542.346873866207
3093.69503109477,3093.69503109477,495.639291915359
4372.43426226431,4372.43426226431,163.167091811279
2414.75617979613,2414.75617979613,627.836606746993
4625.6042457982,4625.6042457982,97.342896092468
2518.50193855258,2518.50193855258,645.189495976329
1376.16999606048,1376.16999606048,357.804198975724
820.525710156247,820.525710156247,213.336684640624
1386.14554345518,1386.14554345518,360.397841298346
4478.78880826149,4478.78880826149,135.514909852013
1815.24681995641,1815.24681995641,471.964173188667
2292.20206162309,2292.20206162309,595.972536022005
1632.0251884221,1632.0251884221,424.326548989745
2089.20562936582,2089.20562936582,543.193463635113
4408.17971684411,4408.17971684411,153.873273620531
4896.0452104217,4896.0452104217,27.0282452903568
4368.56104267086,4368.56104267086,164.174128905576
95.5009259602452,95.5009259602452,24.8302407496637
4341.17326677226,4341.17326677226,171.294950639213
3670.26950556843,3670.26950556843,345.729928552209
3709.32019663904,3709.32019663904,335.576748873851
4833.97286601423,4833.97286601423,43.1670548363002
3338.04726231128,3338.04726231128,432.107711799068
3248.62700661832,3248.62700661832,455.356978279236
175.274941548287,175.274941548287,45.5714848025547
1674.34718734559,1674.34718734559,435.330268709854
4339.98951397484,4339.98951397484,171.602726366541
2039.14398913911,2039.14398913911,530.177437176167
74.1004743079721,74.1004743079721,19.2661233200727
3151.41319572569,3151.41319572569,480.632569111321
1293.37097269567,1293.37097269567,336.276452900875
2377.00701286738,2377.00701286738,618.021823345519
2296.62698015822,2296.62698015822,597.123014841137
747.53495625448,747.53495625448,194.359088626165
2651.1016569695,2651.1016569695,610.713569187929
2918.87681192038,2918.87681192038,541.092028900701
1861.02495603539,1861.02495603539,483.866488569202
2112.02013595769,2112.02013595769,549.125235348999
3459.76543587037,3459.76543587037,400.460986673704
3918.16130008858,3918.16130008858,281.27806197697
179.442752844584,179.442752844584,46.6551157395919
3325.57057470876,3325.57057470876,435.351650575722
4380.78452633252,4380.78452633252,160.996023153544
410.10957639776,410.10957639776,106.628489863418
2391.87978220784,2391.87978220784,621.888743374039
1492.72603715262,1492.72603715262,388.10876965968
4610.10556447813,4610.10556447813,101.372553235685
2939.01439594111,2939.01439594111,535.856257055311
4781.04320514436,4781.04320514436,56.9287666624664
328.492151758912,328.492151758912,85.4079594573172
643.737438606645,643.737438606645,167.371734037728
4167.46675110258,4167.46675110258,216.458644713329
3044.10659216109,3044.10659216109,508.532286038116
3515.08214081278,3515.08214081278,386.078643388678
4489.29721176592,4489.29721176592,132.782724940862
2568.5330512049,2568.5330512049,632.181406686727
702.570620375397,702.570620375397,182.668361297603
2308.21053106558,2308.21053106558,600.134738077051
1155.24570328022,1155.24570328022,300.363882852857
3097.16268585192,3097.16268585192,494.7377016785
395.612027584458,395.612027584458,102.859127171959
3952.83471428217,3952.83471428217,272.262974286636
1149.80798270026,1149.80798270026,298.950075502066
1292.98334168328,1292.98334168328,336.175668837653
3393.16278384096,3393.16278384096,417.777676201351
2637.00602060862,2637.00602060862,614.378434641758
2992.35209374946,2992.35209374946,521.988455625141
1276.38075270343,1276.38075270343,331.858995702891
1691.05269223136,1691.05269223136,439.673699980155
1634.67361698558,1634.67361698558,425.015140416251
1716.41136122784,1716.41136122784,446.266953919237
1380.67374180294,1380.67374180294,358.975172868765
791.114414149103,791.114414149103,205.689747678767
2984.52277154897,2984.52277154897,524.024079397268
4601.07076680932,4601.07076680932,103.721600629577
4568.13094078525,4568.13094078525,112.285955395835
1957.84058226917,1957.84058226917,509.038551389985
1034.93283856015,1034.93283856015,269.082538025638
4381.56008422678,4381.56008422678,160.794378101037
462.345452998177,462.345452998177,120.209817779526
2780.60522915627,2780.60522915627,577.042640419371
806.382913254996,806.382913254996,209.659557446299
817.61179893039,817.61179893039,212.579067721902
1437.06553653816,1437.06553653816,373.637039499922
2830.38864014875,2830.38864014875,564.098953561324
4995.99288331922,4995.99288331922,1.0418503370031
250.09574853629,250.09574853629,65.0248946194353
1354.4774368927,1354.4774368927,352.164133592101
3031.49474970094,3031.49474970094,511.811365077754
3478.60133305456,3478.60133305456,395.563653405813
2743.68988626597,2743.68988626597,586.640629570848
728.227159538591,728.227159538591,189.339061480034
2262.6097627707,2262.6097627707,588.278538320383
3850.86672815702,3850.86672815702,298.774650679175
492.784556359397,492.784556359397,128.123984653443
1222.21058976578,1222.21058976578,317.774753339102
3391.86410661306,3391.86410661306,418.115332280605
4344.73640808716,4344.73640808716,170.368533897338
167.842653745955,167.842653745955,43.6390899739483
1491.00078767854,1491.00078767854,387.66020479642
463.316254590294,463.316254590294,120.462226193476
3117.95238223314,3117.95238223314,489.332380619384
307.956337986177,307.956337986177,80.0686478764059
1620.06499326191,1620.06499326191,421.216898248097
4334.66029552111,4334.66029552111,172.988323164512
3895.96396674024,3895.96396674024,287.049368647539
2836.67873200906,2836.67873200906,562.463529677645
1020.98604944245,1020.98604944245,265.456372855036
4.70236565682014,4.70236565682014,1.22261507077324
1001.31189991526,1001.31189991526,260.341093977967
4178.63600035763,4178.63600035763,213.554639907015
3664.82033131988,3664.82033131988,347.146713856832
3464.48923816755,3464.48923816755,399.232798076437
4503.17175703695,4503.17175703695,129.175343170393
3257.51709581531,3257.51709581531,453.04555508802
4104.95968230367,4104.95968230367,232.710482601047
1721.49632731546,1721.49632731546,447.58904510202
3005.75756081071,3005.75756081071,518.503034189216
1555.57252843596,1555.57252843596,404.448857393349
1285.35434126032,1285.35434126032,334.192128727683
1658.52004937547,1658.52004937547,431.215212837622
2022.0750291304,2022.0750291304,525.739507573903
228.115683590142,228.115683590142,59.3100777334369
662.131753319503,662.131753319503,172.154255863071
4597.83667214322,4597.83667214322,104.562465242762
3889.26190679807,3889.26190679807,288.791904232501
3931.3263017793,3931.3263017793,277.855161537382
4520.36689558508,4520.36689558508,124.704607147879
3382.32848638459,3382.32848638459,420.594593540007
3068.3914265202,3068.3914265202,502.218229104747
4000.30215281746,4000.30215281746,259.921440267462
1456.44022960074,1456.44022960074,378.674459696193
2601.56651787148,2601.56651787148,623.592705353416
2331.7338991454,2331.7338991454,606.250813777804
3790.22836203928,3790.22836203928,314.540625869788
986.209848915404,986.209848915404,256.414560718005
2073.00087786099,2073.00087786099,538.980228243858
4230.93928495243,4230.93928495243,199.955785912368
3348.96507367403,3348.96507367403,429.269080844751
4771.85014691867,4771.85014691867,59.3189618011452
4388.70921574361,4388.70921574361,158.935603906662
3725.57602996744,3725.57602996744,331.350232208464
1316.34492412871,1316.34492412871,342.249680273465
513.537857046698,513.537857046698,133.519842832142
2732.60613718636,2732.60613718636,589.522404331548
