x[nm],y [nm],z [nm]
4222.279,8503.341,529.259
4221.234,8479.212,524.01
4238.598,8475.204,514.486
4225.639,8530.821,518.871
4199.691,8598.721,526.878
4199.691,8598.721,526.878
4209.525,8608.075,527.157
4209.525,8608.075,527.157
4223.968,8547.085,524.439
4223.968,8547.085,524.439
4223.968,8547.085,524.439
4223.968,8547.085,524.439
4223.968,8547.085,524.439
4223.968,8547.085,524.439
4211.617,8615.904,529.927
4204.074,8614.343,525.154
4194.015,8631.526,531.197
4205.941,8608.529,523.95
4205.941,8608.529,523.95
4205.941,8608.529,523.95
4214.273,8619.283,535.875
4216.275,8588.476,536.064
4216.275,8588.476,536.064
4223.154,8547.423,532.196
4205.102,8616.146,529.206
4205.102,8616.146,529.206
4205.102,8616.146,529.206
4205.102,8616.146,529.206
4195.35,8616.894,542.109
4195.35,8616.894,542.109
4195.35,8616.894,542.109
4195.35,8616.894,542.109
4213.548,8601.373,533.686
4225.416,8558.483,528.598
4225.416,8558.483,528.598
4225.416,8558.483,528.598
4198.023,8640.937,549.24
4205.784,8640.559,547.272
4205.784,8640.559,547.272
4205.784,8640.559,547.272
4216.123,8594.993,529.258
4216.123,8594.993,529.258
4216.123,8594.993,529.258
4197.666,8609.804,541.768
4197.666,8609.804,541.768
4197.666,8609.804,541.768
4220.255,8587.463,532.572
4220.255,8587.463,532.572
4220.255,8587.463,532.572
4213.796,8622.949,535.438
4213.796,8622.949,535.438
4213.796,8622.949,535.438
4213.796,8622.949,535.438
4193.783,8626.243,539.162
4190.801,8630.211,543.038
4190.801,8630.211,543.038
4221.68,8566.363,528.864
4199.533,8641.98,548.422
4199.533,8641.98,548.422
4210.353,8585.601,540.76
4210.353,8585.601,540.76
4210.353,8585.601,540.76
4207.891,8574.638,539.765
4210.482,8561.628,521.882
4210.482,8561.628,521.882
4194.069,8625.577,542.997
4194.069,8625.577,542.997
4194.069,8625.577,542.997
4194.069,8625.577,542.997
4194.069,8625.577,542.997
4204.108,8616.712,547.416
4204.108,8616.712,547.416
4202.272,8585.518,524.525
4204.651,8623.79,527.134
4204.651,8623.79,527.134
4204.651,8623.79,527.134
4204.651,8623.79,527.134
4204.651,8623.79,527.134
4202.62,8578.616,532.876
4202.62,8578.616,532.876
4190.664,8634.047,534.404
4208.339,8607.809,527.384
4208.339,8607.809,527.384
4223.407,8546.683,528.849
4220.771,8568.135,535.963
4220.771,8568.135,535.963
4220.771,8568.135,535.963
4203.573,8594.053,540.826
4202.259,8573.858,523.085
4219.856,8559.765,518.416
4210.782,8570.256,538.251
4210.782,8570.256,538.251
4211.731,8553.376,519.484
4211.731,8553.376,519.484
4210.389,8591.444,524.76
4210.389,8591.444,524.76
4210.389,8591.444,524.76
4221.135,8559.543,526.473
4221.135,8559.543,526.473
4221.135,8559.543,526.473
4221.135,8559.543,526.473
4210.98,8626.618,544.974
4210.98,8626.618,544.974
4206.113,8546.422,520.718
4206.113,8546.422,520.718
4206.113,8546.422,520.718
4206.113,8546.422,520.718
4207.237,8551.062,521.923
4207.237,8551.062,521.923
4207.237,8551.062,521.923
4219.102,8575.068,523.753
4219.102,8575.068,523.753
4219.102,8575.068,523.753
4219.102,8575.068,523.753
4219.102,8575.068,523.753
4219.102,8575.068,523.753
4196.104,8689.045,536.537
4196.104,8689.045,536.537
4196.104,8689.045,536.537
4192.232,8666.076,531.735
4192.232,8666.076,531.735
4190.095,8742.905,546.219
4190.095,8742.905,546.219
4196.962,8715.807,545.286
4196.962,8715.807,545.286
4196.962,8715.807,545.286
4196.962,8715.807,545.286
4194.403,8658.945,533.3
4194.403,8658.945,533.3
4194.403,8658.945,533.3
4180.671,8711.912,543.149
4180.671,8711.912,543.149
4180.671,8711.912,543.149
4180.671,8711.912,543.149
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4194.451,8708.692,545.188
4185.286,8652.782,540.069
4185.286,8652.782,540.069
4185.286,8652.782,540.069
4185.748,8684.661,538.487
4186.811,8670.719,547.564
4186.811,8670.719,547.564
4193.653,8693.564,540.719
4193.653,8693.564,540.719
4193.653,8693.564,540.719
4183.184,8692.829,544.09
4183.184,8692.829,544.09
4183.092,8736.393,541.006
4183.092,8736.393,541.006
4204.278,8657.656,547.557
4204.278,8657.656,547.557
4204.278,8657.656,547.557
4195.651,8700.876,544.919
4195.651,8700.876,544.919
4195.651,8700.876,544.919
4195.651,8700.876,544.919
4202.044,8673.924,541.804
4202.044,8673.924,541.804
4202.044,8673.924,541.804
4202.044,8673.924,541.804
4184.877,8680.012,546.337
4184.877,8680.012,546.337
4184.877,8680.012,546.337
4184.877,8680.012,546.337
4180.925,8698.161,544.203
4180.925,8698.161,544.203
4182.203,8738.198,545.265
4180.275,8687.081,546.022
4180.275,8687.081,546.022
4180.275,8687.081,546.022
4180.275,8687.081,546.022
4180.275,8687.081,546.022
4204.053,8655.271,543.188
4204.053,8655.271,543.188
4204.053,8655.271,543.188
4192.475,8712.495,543.048
4192.475,8712.495,543.048
4192.475,8712.495,543.048
4192.475,8712.495,543.048
4186.54,8661.956,547.484
4186.54,8661.956,547.484
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4206.472,8654.612,543.844
4198.435,8668.453,551.626
4198.435,8668.453,551.626
4198.435,8668.453,551.626
4198.435,8668.453,551.626
4198.435,8668.453,551.626
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4194.543,8684.366,554.113
4193.149,8694.855,553.868
4193.149,8694.855,553.868
4193.149,8694.855,553.868
4193.149,8694.855,553.868
4193.149,8694.855,553.868
4193.149,8694.855,553.868
4200.916,8678.59,551.034
4189.247,8744.315,558.262
4193.887,8679.211,557.04
4191.862,8730.916,556.919
4191.862,8730.916,556.919
4191.862,8730.916,556.919
4191.862,8730.916,556.919
4195.212,8693.063,557.233
4195.212,8693.063,557.233
4195.212,8693.063,557.233
4195.212,8693.063,557.233
4195.212,8693.063,557.233
4203.896,8664.771,550.463
4188.071,8693.437,557.624
4188.071,8693.437,557.624
4188.071,8693.437,557.624
4188.071,8693.437,557.624
4188.071,8693.437,557.624
4196.564,8690.801,552.634
4183.446,8708.88,556.748
4183.446,8708.88,556.748
4181.901,8731.09,563.265
4181.901,8731.09,563.265
4195.163,8710.679,553.785
4195.163,8710.679,553.785
4203.227,8685.106,550.621
4203.227,8685.106,550.621
4203.227,8685.106,550.621
4203.227,8685.106,550.621
4177.978,8716.431,553.155
4177.978,8716.431,553.155
4181.179,8765.463,548.093
4181.179,8765.463,548.093
4184.923,8757.753,549.386
4184.923,8757.753,549.386
4176.62,8779.48,547.142
4176.62,8779.48,547.142
4183.127,8745.082,565.588
4183.127,8745.082,565.588
4175.172,8819.696,554.852
4175.172,8819.696,554.852
4175.172,8819.696,554.852
4162.499,8794.224,557.563
4162.499,8794.224,557.563
4162.499,8794.224,557.563
4162.499,8794.224,557.563
4187.308,8759.19,552.879
4187.308,8759.19,552.879
4187.308,8759.19,552.879
4187.308,8759.19,552.879
4171.957,8761.581,564.777
4171.957,8761.581,564.777
4171.957,8761.581,564.777
4172.546,8820.011,572.084
4172.546,8820.011,572.084
4172.331,8763.315,563.26
4172.331,8763.315,563.26
4164.404,8834.345,575.338
4164.404,8834.345,575.338
4164.404,8834.345,575.338
4164.404,8834.345,575.338
4171.149,8770.165,565.049
4171.149,8770.165,565.049
4171.149,8770.165,565.049
4171.149,8770.165,565.049
4175.303,8783.458,566.792
4166.463,8784.152,559.938
4168.912,8808.173,555.564
4168.912,8808.173,555.564
4166.677,8757.074,554.942
4175.725,8761.384,564.416
4175.725,8761.384,564.416
4173.827,8750.282,559.716
4173.827,8750.282,559.716
4172.768,8779.191,566.033
4172.768,8779.191,566.033
4156.685,8825.329,567.604
4156.685,8825.329,567.604
4156.685,8825.329,567.604
4156.685,8825.329,567.604
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4169.428,8836.626,575.737
4175.53,8792.91,552.806
4175.53,8792.91,552.806
4175.53,8792.91,552.806
4171.743,8827.224,556.944
4169.813,8837.645,574.939
4169.813,8837.645,574.939
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4170.563,8827.154,573.445
4181.922,8779.204,568.158
4181.922,8779.204,568.158
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4177.576,8794.644,571.019
4181.842,8800.554,556.648
4181.842,8800.554,556.648
4181.842,8800.554,556.648
4181.842,8800.554,556.648
4181.842,8800.554,556.648
4164.507,8808.191,557.777
4164.507,8808.191,557.777
4169.272,8760.936,551.028
4169.272,8760.936,551.028
4173.108,8811.538,574.352
4173.108,8811.538,574.352
4173.108,8811.538,574.352
4173.108,8811.538,574.352
4173.108,8811.538,574.352
4177.515,8774.478,565.94
4177.515,8774.478,565.94
4155.472,8841.579,567.781
4155.472,8841.579,567.781
4177.238,8811.06,567.892
4172.419,8752.914,551.418
4172.419,8752.914,551.418
4179.154,8803.306,567.899
4179.502,8787.284,565.948
4179.502,8787.284,565.948
4179.502,8787.284,565.948
4174.142,8776.026,569.776
4174.142,8776.026,569.776
4174.142,8776.026,569.776
4174.142,8776.026,569.776
4174.142,8776.026,569.776
4157.064,8932.786,584.391
4157.064,8932.786,584.391
4152.273,8888.549,582.367
4152.273,8888.549,582.367
4156.986,8889.659,583.973
4156.986,8889.659,583.973
4156.986,8889.659,583.973
4156.986,8889.659,583.973
4151.785,8892.2,567.334
4151.785,8892.2,567.334
4153.619,8901.182,584.04
4162.054,8885.423,576.696
4162.054,8885.423,576.696
4162.054,8885.423,576.696
4162.054,8885.423,576.696
4153.757,8900.845,586.009
4155.201,8857.099,575.072
4155.201,8857.099,575.072
4155.201,8857.099,575.072
4155.201,8857.099,575.072
4147.224,8884.242,569.553
4158.723,8927.309,581.379
4158.723,8927.309,581.379
4158.723,8927.309,581.379
4159.781,8898.615,565.578
4159.781,8898.615,565.578
4159.781,8898.615,565.578
4159.781,8898.615,565.578
4149.332,8878.72,577.338
4149.332,8878.72,577.338
4149.332,8878.72,577.338
4149.332,8878.72,577.338
4164.303,8886.578,574.299
4164.303,8886.578,574.299
4164.303,8886.578,574.299
4164.303,8886.578,574.299
4164.303,8886.578,574.299
4164.303,8886.578,574.299
4150.168,8866.684,566.968
4150.168,8866.684,566.968
4150.168,8866.684,566.968
4150.168,8866.684,566.968
4153.983,8916.633,589.024
4147.328,8911.566,584.513
4147.328,8911.566,584.513
4147.328,8911.566,584.513
4147.328,8911.566,584.513
4147.328,8911.566,584.513
4159.99,8868.723,580.01
4159.99,8868.723,580.01
4159.99,8868.723,580.01
4154.245,8854.923,579.392
4154.245,8854.923,579.392
4154.245,8854.923,579.392
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4161.326,8878.816,578.161
4150.026,8866.32,579.666
4150.026,8866.32,579.666
4150.026,8866.32,579.666
4160.476,8913.599,576.57
4160.476,8913.599,576.57
4149.774,8905.442,584.469
4149.774,8905.442,584.469
4156.253,8860.179,577.188
4151.706,8926.994,586.799
4166.602,8859.239,565.358
4166.602,8859.239,565.358
4166.602,8859.239,565.358
4166.602,8859.239,565.358
4166.602,8859.239,565.358
4166.602,8859.239,565.358
4157.732,8923.648,581.852
4157.732,8923.648,581.852
4157.732,8923.648,581.852
4161.19,8892.258,580.626
4161.19,8892.258,580.626
4161.19,8892.258,580.626
4151.214,8945.656,583.833
4151.214,8945.656,583.833
4151.214,8945.656,583.833
4146.116,8969.609,589.655
4146.116,8969.609,589.655
4146.116,8969.609,589.655
4146.116,8969.609,589.655
4149.727,8949.521,586.248
4248.781,4699.677,248.275
4248.781,4699.677,248.275
4248.781,4699.677,248.275
4295.157,4734.38,243.864
4295.157,4734.38,243.864
4279.387,4731.756,245.94
4279.387,4731.756,245.94
4279.387,4731.756,245.94
4251.125,4705.737,248.602
4285.501,4735.421,246.27
4285.501,4735.421,246.27
4251.93,4699.989,263.731
4251.93,4699.989,263.731
4251.93,4699.989,263.731
4251.93,4699.989,263.731
4251.93,4699.989,263.731
4251.93,4699.989,263.731
4267.787,4707.601,265.633
4267.787,4707.601,265.633
4253.452,4706.728,266.287
4253.452,4706.728,266.287
4246.976,4711.434,264.573
4246.976,4711.434,264.573
4246.976,4711.434,264.573
4246.976,4711.434,264.573
4246.976,4711.434,264.573
4246.976,4711.434,264.573
4247.662,4717.493,257.862
4247.662,4717.493,257.862
4247.662,4717.493,257.862
4314.908,4741.843,258.65
4314.908,4741.843,258.65
4251.962,4713.885,253.653
4251.962,4713.885,253.653
4251.962,4713.885,253.653
4297.414,4743.426,266.323
4297.414,4743.426,266.323
4297.414,4743.426,266.323
4273.082,4710.963,252.975
4253.74,4715.243,254.29
4253.74,4715.243,254.29
4253.74,4715.243,254.29
4277.202,4727.397,264.789
4247.791,4698.945,252.522
4252.906,4718.63,254.022
4252.906,4718.63,254.022
4299.187,4732.934,260.664
4299.187,4732.934,260.664
4299.187,4732.934,260.664
4299.187,4732.934,260.664
4253.422,4713.327,265.385
4253.422,4713.327,265.385
4253.422,4713.327,265.385
4274.008,4734.401,253.474
4274.008,4734.401,253.474
4299.567,4733.849,260.759
4299.567,4733.849,260.759
4259.99,4721.748,263.74
4259.99,4721.748,263.74
4259.99,4721.748,263.74
4247.559,4700.961,269.202
4302.462,4734.833,259.946
4302.462,4734.833,259.946
4302.462,4734.833,259.946
4302.462,4734.833,259.946
4302.462,4734.833,259.946
4302.462,4734.833,259.946
4307.137,4736.553,260.53
4290.268,4741.042,259.693
4252.759,4700.957,254.04
4252.759,4700.957,254.04
4252.759,4700.957,254.04
4252.759,4700.957,254.04
4252.759,4700.957,254.04
4282.372,4738.891,257.853
4282.372,4738.891,257.853
4285.932,4718.327,259.466
4285.932,4718.327,259.466
4285.932,4718.327,259.466
4260.358,4719.611,265.58
4260.358,4719.611,265.58
4260.358,4719.611,265.58
4260.358,4719.611,265.58
4337.49,4777.952,243.944
4337.49,4777.952,243.944
4344.015,4783.241,244.879
4344.015,4783.241,244.879
4344.015,4783.241,244.879
4344.106,4772.272,243.875
4320.021,4752.185,242.69
4320.021,4752.185,242.69
4320.021,4752.185,242.69
4315.451,4763.578,247.35
4315.451,4763.578,247.35
4315.451,4763.578,247.35
4306.435,4759.721,248.566
4306.695,4746.959,264.786
4306.695,4746.959,264.786
4292.643,4745.156,261.197
4292.643,4745.156,261.197
4328.36,4777.991,251.668
4328.36,4777.991,251.668
4345.783,4785.962,253.369
4345.783,4785.962,253.369
4322.447,4764.916,261.435
4333.415,4770.838,258.181
4333.415,4770.838,258.181
4333.415,4770.838,258.181
4333.415,4770.838,258.181
4333.415,4770.838,258.181
4333.415,4770.838,258.181
4313.141,4748.564,263.338
4313.141,4748.564,263.338
4334.228,4779.826,255.086
4334.228,4779.826,255.086
4334.228,4779.826,255.086
4342.276,7844.498,37.501
4342.276,7844.498,37.501
4334.796,7931.555,18.124
4343.282,7859.032,25.422
4340.3,7908.835,18.897
4337.297,7928.847,32.26
4337.297,7928.847,32.26
4337.297,7928.847,32.26
4328.261,7935.536,25.851
4345.693,7892.076,37.429
4339.123,7903.768,35.257
4339.123,7903.768,35.257
4339.123,7903.768,35.257
4340.237,7912.543,34.57
4333.513,7935.796,31.629
4333.513,7935.796,31.629
4333.513,7935.796,31.629
4333.513,7935.796,31.629
4333.513,7935.796,31.629
4333.513,7935.796,31.629
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4340.905,7930.943,35.321
4345.262,7890.076,40.145
4345.262,7890.076,40.145
4337.487,7868.48,24.558
4337.487,7868.48,24.558
4337.487,7868.48,24.558
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4335.708,7907.718,17.115
4331.661,7931.579,30.225
4331.661,7931.579,30.225
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4328.6,7934.116,18.613
4338.181,7871.281,29.718
4338.181,7871.281,29.718
4327.078,7937.412,19.399
4327.078,7937.412,19.399
4327.078,7937.412,19.399
4335.017,7931.914,33.263
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4333.021,7911.54,24.619
4334.949,7934.94,31.175
4334.949,7934.94,31.175
4334.949,7934.94,31.175
4334.949,7934.94,31.175
4341.222,7960.121,15.605
4341.222,7960.121,15.605
4323.613,7964.866,23.515
4323.613,7964.866,23.515
4320.641,8013.406,20.061
4320.641,8013.406,20.061
4320.641,8013.406,20.061
4332.373,7973.192,30.777
4332.373,7973.192,30.777
4322.575,8015.321,21.018
4317.406,8017.446,13.763
4317.406,8017.446,13.763
4317.406,8017.446,13.763
4317.406,8017.446,13.763
4317.406,8017.446,13.763
4335.489,8022.362,17.629
4335.489,8022.362,17.629
4335.489,8022.362,17.629
4335.489,8022.362,17.629
4341.625,7975.55,18.344
4341.625,7975.55,18.344
4323.308,8044.111,24.974
4323.308,8044.111,24.974
4330.572,8017.497,9.366
4334.255,7999.918,6.762
4334.255,7999.918,6.762
4335.511,7989.512,9.71
4335.511,7989.512,9.71
4330.513,7998.259,27.96
4317.139,8007.971,19.187
4317.139,8007.971,19.187
4322.994,7998.946,25.486
4322.994,7998.946,25.486
4334.363,7969.132,31.415
4334.363,7969.132,31.415
4334.363,7969.132,31.415
4334.363,7969.132,31.415
4334.363,7969.132,31.415
4334.622,7998.669,7.875
4326.385,7975.065,29.169
4326.385,7975.065,29.169
4326.385,7975.065,29.169
4326.385,7975.065,29.169
4326.385,7975.065,29.169
4326.385,7975.065,29.169
4338.078,7997.812,16.112
4338.078,7997.812,16.112
4338.129,7978.705,24.923
4338.129,7978.705,24.923
4338.129,7978.705,24.923
4324.061,7966.783,14.911
4324.061,7966.783,14.911
4324.061,7966.783,14.911
4326.435,7968.81,28.254
4326.435,7968.81,28.254
4326.435,7968.81,28.254
4333.81,7999.144,28.201
4333.81,7999.144,28.201
4323.417,8016.21,23.03
4323.417,8016.21,23.03
4323.417,8016.21,23.03
4323.417,8016.21,23.03
4323.417,8016.21,23.03
4323.417,8016.21,23.03
4323.118,7982.004,24.986
4323.118,7982.004,24.986
4341.945,7947.437,14.143
4341.945,7947.437,14.143
4319.845,8044.078,4.374
4319.845,8044.078,4.374
4333.446,7965.174,29.596
4337.77,7956.668,31.172
4337.77,7956.668,31.172
4337.77,7956.668,31.172
4321.16,8022.542,6.923
4321.16,8022.542,6.923
4323.428,7957.506,22.454
4323.428,7957.506,22.454
4329.927,7947.26,15.27
4329.927,7947.26,15.27
4329.927,7947.26,15.27
4329.927,7947.26,15.27
4329.927,7947.26,15.27
4329.927,7947.26,15.27
4337.295,7998.689,27.31
4337.295,7998.689,27.31
4330.689,8042.228,23.218
4330.689,8042.228,23.218
4329.444,7994.894,27.447
4329.444,7994.894,27.447
4328.08,8005.202,9.426
4328.08,8005.202,9.426
4328.08,8005.202,9.426
4328.08,8005.202,9.426
4328.08,8005.202,9.426
4327.226,7951.983,21.744
4327.226,7951.983,21.744
4327.226,7951.983,21.744
4320.502,8039.132,23.238
4329.081,7948.636,16.386
4329.081,7948.636,16.386
4329.081,7948.636,16.386
4342.226,8006.744,439.512
4344.445,8009.319,439.336
4342.642,8036.771,441.002
4336.144,8028.14,449.751
4336.144,8028.14,449.751
4336.144,8028.14,449.751
4336.144,8028.14,449.751
4338.224,8015.259,442.828
4338.224,8015.259,442.828
4338.224,8015.259,442.828
4338.224,8015.259,442.828
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4342.785,8036.383,458.923
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4343.903,8002.906,450.877
4315.879,8109.122,14.523
4315.879,8109.122,14.523
4315.879,8109.122,14.523
4323.114,8114.833,-4.065
4310.207,8129.08,8.368
4318.237,8064.113,7.583
4318.237,8064.113,7.583
4318.237,8064.113,7.583
4317.232,8049.596,19.356
4335.068,8077.729,11.24
4335.068,8077.729,11.24
4335.068,8077.729,11.24
4328.946,8136.994,5.091
4328.946,8136.994,5.091
4328.946,8136.994,5.091
4328.946,8136.994,5.091
4328.946,8136.994,5.091
4328.946,8136.994,5.091
4312.817,8114.818,0.461
4312.817,8114.818,0.461
4312.817,8114.818,0.461
4312.817,8114.818,0.461
4317.229,8101.714,17.601
4317.229,8101.714,17.601
4320.312,8068.74,20.681
4320.312,8068.74,20.681
4320.312,8068.74,20.681
4312.905,8049.707,14.121
4312.905,8049.707,14.121
4312.905,8049.707,14.121
4328.758,8089.102,3.768
4328.758,8089.102,3.768
4328.758,8089.102,3.768
4328.758,8089.102,3.768
4328.758,8089.102,3.768
4328.421,8105.982,5.56
4328.421,8105.982,5.56
4313.775,8138.876,13.357
4313.775,8138.876,13.357
4313.775,8138.876,13.357
4321.157,8086.638,20.958
4321.157,8086.638,20.958
4333.676,8055.081,19.088
4335.493,8063.394,8.804
4335.493,8063.394,8.804
4335.493,8063.394,8.804
4335.493,8063.394,8.804
4326.505,8048.783,2.57
4323.377,8099.789,18.371
4319.041,8057.861,2.814
4319.041,8057.861,2.814
4313.798,8061.773,17.291
4315.026,8105.215,0.154
4315.026,8105.215,0.154
4315.026,8105.215,0.154
4315.026,8105.215,0.154
4315.026,8105.215,0.154
4315.537,8133.965,14.222
4317.652,8061.041,8.804
4317.652,8061.041,8.804
4316.624,8091.043,13.397
4316.624,8091.043,13.397
4316.624,8091.043,13.397
4316.624,8091.043,13.397
4316.624,8091.043,13.397
4316.624,8091.043,13.397
4326.507,8057.019,1.958
4322.63,8081.862,0.225
4330.237,8078.521,12.064
4330.237,8078.521,12.064
4324.573,8045.384,20.951
4324.573,8045.384,20.951
4324.573,8045.384,20.951
4324.573,8045.384,20.951
4324.573,8045.384,20.951
4326.944,8111.555,14.534
4328.929,8135.288,-1.045
4328.929,8135.288,-1.045
4328.929,8135.288,-1.045
4328.929,8135.288,-1.045
4328.929,8135.288,-1.045
4328.929,8135.288,-1.045
4321.927,8126.858,16.06
4321.927,8126.858,16.06
4316.935,8135.62,13.238
4316.935,8135.62,13.238
4321.248,8063.046,4.98
4321.248,8063.046,4.98
4325.691,8100.712,19.428
4325.691,8100.712,19.428
4321.753,8059.864,1.005
4321.753,8059.864,1.005
4321.753,8059.864,1.005
4321.753,8059.864,1.005
4318.913,8130.944,16.698
4318.913,8130.944,16.698
4318.913,8130.944,16.698
4313.209,8123.238,13.75
4332.609,8079.021,7.383
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4307.484,8144.576,4.599
4318.676,8105.478,14.343
4318.676,8105.478,14.343
4318.676,8105.478,14.343
4318.676,8105.478,14.343
4333.813,8048.188,6.373
4326.387,8069.517,447.101
4326.387,8069.517,447.101
4330.132,8086.403,447.395
4330.132,8086.403,447.395
4330.132,8086.403,447.395
4330.132,8086.403,447.395
4330.132,8086.403,447.395
4330.132,8086.403,447.395
4338.199,8078.747,449.398
4338.199,8078.747,449.398
4338.199,8078.747,449.398
4338.199,8078.747,449.398
4338.199,8078.747,449.398
4326.673,8090.774,449.782
4326.673,8090.774,449.782
4326.673,8090.774,449.782
4326.673,8090.774,449.782
4326.673,8090.774,449.782
4328.323,8099.398,447.717
4323.651,8105.017,447.816
4323.651,8105.017,447.816
4323.651,8105.017,447.816
4323.651,8105.017,447.816
4323.651,8105.017,447.816
4323.574,8066.792,446.854
4323.574,8066.792,446.854
4323.574,8066.792,446.854
4323.574,8066.792,446.854
4327.626,8079.689,443.643
4322.891,8109.25,449.134
4322.891,8109.25,449.134
4331.004,8045.272,443.426
4331.004,8045.272,443.426
4331.004,8045.272,443.426
4338.005,8060.176,441.203
4338.005,8060.176,441.203
4330.725,8088.039,448.458
4329.543,8074.163,447.56
4329.543,8074.163,447.56
4330.396,8048.381,446.701
4330.396,8048.381,446.701
4330.396,8048.381,446.701
4340.299,8045.798,440.057
4340.299,8045.798,440.057
4340.299,8045.798,440.057
4317.797,8096.792,449.945
4317.797,8096.792,449.945
4337.583,8065.604,444.609
4337.583,8065.604,444.609
4329.572,8083.181,462.998
4329.572,8083.181,462.998
4329.572,8083.181,462.998
4331.971,8047.796,456.672
4331.971,8047.796,456.672
4315.964,8129.776,452.494
4315.964,8129.776,452.494
4322.475,8076.888,451.828
4326.307,8095.877,451.416
4326.307,8095.877,451.416
4318.293,8125.62,474.575
4318.293,8125.62,474.575
4318.293,8125.62,474.575
4318.293,8125.62,474.575
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4318.417,8091.66,462.268
4322.89,8076.585,462.513
4340.32,8067.717,451.458
4340.32,8067.717,451.458
4340.32,8067.717,451.458
4310.815,8110.03,464.555
4310.815,8110.03,464.555
4310.815,8110.03,464.555
4332.863,8063.645,464.227
4332.863,8063.645,464.227
4332.863,8063.645,464.227
4320.915,8140.14,460.733
4320.915,8140.14,460.733
4320.915,8140.14,460.733
4320.915,8140.14,460.733
4320.915,8140.14,460.733
4327.331,8075.853,464.159
4314.983,8106.697,467.809
4314.983,8106.697,467.809
4314.983,8106.697,467.809
4314.983,8106.697,467.809
4327.699,8045.87,451.02
4327.699,8045.87,451.02
4327.699,8045.87,451.02
4317.156,8107.713,467.878
4317.156,8107.713,467.878
4324.663,8069.09,450.93
4316.373,8098.257,450.254
4316.373,8098.257,450.254
4316.373,8098.257,450.254
4304.108,8135.538,474.198
4304.108,8135.538,474.198
4304.108,8135.538,474.198
4304.108,8135.538,474.198
4304.108,8135.538,474.198
4326.379,8109.039,463.928
4326.379,8109.039,463.928
4326.379,8109.039,463.928
4318.336,8112.513,468.131
4318.336,8112.513,468.131
4340.008,8070.403,455.587
4340.008,8070.403,455.587
4340.008,8070.403,455.587
4340.008,8070.403,455.587
4340.008,8070.403,455.587
