id,frame,x[nm],y [nm],z [nm]
1,1,4203.227,-8685.106,550.621
1,1,4203.227,-8685.106,550.621
1,1,4203.227,-8685.106,550.621
1,1,4203.227,-8685.106,550.621
1,1,4177.978,-8716.431,553.155
1,1,4177.978,-8716.431,553.155
1,1,4181.179,-8765.463,548.093
1,1,4181.179,-8765.463,548.093
1,1,4184.923,-8757.753,549.386
1,1,4184.923,-8757.753,549.386
1,1,4176.62,-8779.48,547.142
1,1,4176.62,-8779.48,547.142
1,1,4183.127,-8745.082,565.588
1,1,4183.127,-8745.082,565.588
1,1,4175.172,-8819.696,554.852
1,1,4175.172,-8819.696,554.852
1,1,4175.172,-8819.696,554.852
1,1,4162.499,-8794.224,557.563
1,1,4162.499,-8794.224,557.563
1,1,4162.499,-8794.224,557.563
1,1,4162.499,-8794.224,557.563
1,1,4187.308,-8759.19,552.879
1,1,4187.308,-8759.19,552.879
1,1,4187.308,-8759.19,552.879
1,1,4187.308,-8759.19,552.879
1,1,4171.957,-8761.581,564.777
1,1,4171.957,-8761.581,564.777
1,1,4171.957,-8761.581,564.777
1,1,4172.546,-8820.011,572.084
1,1,4172.546,-8820.011,572.084
1,1,4172.331,-8763.315,563.26
1,1,4172.331,-8763.315,563.26
1,1,4164.404,-8834.345,575.338
1,1,4164.404,-8834.345,575.338
1,1,4164.404,-8834.345,575.338
1,1,4164.404,-8834.345,575.338
1,1,4171.149,-8770.165,565.049
1,1,4171.149,-8770.165,565.049
1,1,4171.149,-8770.165,565.049
1,1,4171.149,-8770.165,565.049
1,1,4175.303,-8783.458,566.792
1,1,4166.463,-8784.152,559.938
1,1,4168.912,-8808.173,555.564
1,1,4168.912,-8808.173,555.564
1,1,4166.677,-8757.074,554.942
1,1,4175.725,-8761.384,564.416
1,1,4175.725,-8761.384,564.416
1,1,4173.827,-8750.282,559.716
1,1,4173.827,-8750.282,559.716
1,1,4172.768,-8779.191,566.033
1,1,4172.768,-8779.191,566.033
1,1,4156.685,-8825.329,567.604
1,1,4156.685,-8825.329,567.604
1,1,4156.685,-8825.329,567.604
1,1,4156.685,-8825.329,567.604
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4169.428,-8836.626,575.737
1,1,4175.53,-8792.91,552.806
1,1,4175.53,-8792.91,552.806
1,1,4175.53,-8792.91,552.806
1,1,4171.743,-8827.224,556.944
1,1,4169.813,-8837.645,574.939
1,1,4169.813,-8837.645,574.939
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4170.563,-8827.154,573.445
1,1,4181.922,-8779.204,568.158
1,1,4181.922,-8779.204,568.158
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4177.576,-8794.644,571.019
1,1,4181.842,-8800.554,556.648
1,1,4181.842,-8800.554,556.648
1,1,4181.842,-8800.554,556.648
1,1,4181.842,-8800.554,556.648
1,1,4181.842,-8800.554,556.648
1,1,4164.507,-8808.191,557.777
1,1,4164.507,-8808.191,557.777
1,1,4169.272,-8760.936,551.028
1,1,4169.272,-8760.936,551.028
1,1,4173.108,-8811.538,574.352
1,1,4173.108,-8811.538,574.352
1,1,4173.108,-8811.538,574.352
1,1,4173.108,-8811.538,574.352
1,1,4173.108,-8811.538,574.352
1,1,4177.515,-8774.478,565.94
1,1,4177.515,-8774.478,565.94
1,1,4155.472,-8841.579,567.781
1,1,4155.472,-8841.579,567.781
1,1,4177.238,-8811.06,567.892
1,1,4172.419,-8752.914,551.418
1,1,4172.419,-8752.914,551.418
1,1,4179.154,-8803.306,567.899
1,1,4179.502,-8787.284,565.948
1,1,4179.502,-8787.284,565.948
1,1,4179.502,-8787.284,565.948
1,1,4174.142,-8776.026,569.776
1,1,4174.142,-8776.026,569.776
1,1,4174.142,-8776.026,569.776
1,1,4174.142,-8776.026,569.776
1,1,4174.142,-8776.026,569.776
1,1,4157.064,-8932.786,584.391
1,1,4157.064,-8932.786,584.391
1,1,4152.273,-8888.549,582.367
1,1,4152.273,-8888.549,582.367
1,1,4156.986,-8889.659,583.973
1,1,4156.986,-8889.659,583.973
1,1,4156.986,-8889.659,583.973
1,1,4156.986,-8889.659,583.973
1,1,4151.785,-8892.2,567.334
1,1,4151.785,-8892.2,567.334
1,1,4153.619,-8901.182,584.04
1,1,4162.054,-8885.423,576.696
1,1,4162.054,-8885.423,576.696
1,1,4162.054,-8885.423,576.696
1,1,4162.054,-8885.423,576.696
1,1,4153.757,-8900.845,586.009
1,1,4155.201,-8857.099,575.072
1,1,4155.201,-8857.099,575.072
1,1,4155.201,-8857.099,575.072
1,1,4155.201,-8857.099,575.072
1,1,4147.224,-8884.242,569.553
1,1,4158.723,-8927.309,581.379
1,1,4158.723,-8927.309,581.379
1,1,4158.723,-8927.309,581.379
1,1,4159.781,-8898.615,565.578
1,1,4159.781,-8898.615,565.578
1,1,4159.781,-8898.615,565.578
1,1,4159.781,-8898.615,565.578
1,1,4149.332,-8878.72,577.338
1,1,4149.332,-8878.72,577.338
1,1,4149.332,-8878.72,577.338
1,1,4149.332,-8878.72,577.338
1,1,4164.303,-8886.578,574.299
1,1,4164.303,-8886.578,574.299
1,1,4164.303,-8886.578,574.299
1,1,4164.303,-8886.578,574.299
1,1,4164.303,-8886.578,574.299
1,1,4164.303,-8886.578,574.299
1,1,4150.168,-8866.684,566.968
1,1,4150.168,-8866.684,566.968
1,1,4150.168,-8866.684,566.968
1,1,4150.168,-8866.684,566.968
1,1,4153.983,-8916.633,589.024
1,1,4147.328,-8911.566,584.513
1,1,4147.328,-8911.566,584.513
1,1,4147.328,-8911.566,584.513
1,1,4147.328,-8911.566,584.513
1,1,4147.328,-8911.566,584.513
1,1,4159.99,-8868.723,580.01
1,1,4159.99,-8868.723,580.01
1,1,4159.99,-8868.723,580.01
1,1,4154.245,-8854.923,579.392
1,1,4154.245,-8854.923,579.392
1,1,4154.245,-8854.923,579.392
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4161.326,-8878.816,578.161
1,1,4150.026,-8866.32,579.666
1,1,4150.026,-8866.32,579.666
1,1,4150.026,-8866.32,579.666
1,1,4160.476,-8913.599,576.57
1,1,4160.476,-8913.599,576.57
1,1,4149.774,-8905.442,584.469
1,1,4149.774,-8905.442,584.469
1,1,4156.253,-8860.179,577.188
1,1,4151.706,-8926.994,586.799
1,1,4166.602,-8859.239,565.358
1,1,4166.602,-8859.239,565.358
1,1,4166.602,-8859.239,565.358
1,1,4166.602,-8859.239,565.358
1,1,4166.602,-8859.239,565.358
1,1,4166.602,-8859.239,565.358
1,1,4157.732,-8923.648,581.852
1,1,4157.732,-8923.648,581.852
1,1,4157.732,-8923.648,581.852
1,1,4161.19,-8892.258,580.626
1,1,4161.19,-8892.258,580.626
1,1,4161.19,-8892.258,580.626
1,1,4151.214,-8945.656,583.833
1,1,4151.214,-8945.656,583.833
1,1,4151.214,-8945.656,583.833
1,1,4146.116,-8969.609,589.655
1,1,4146.116,-8969.609,589.655
1,1,4146.116,-8969.609,589.655
1,1,4146.116,-8969.609,589.655
1,1,4149.727,-8949.521,586.248
1,1,4248.781,-4699.677,248.275
1,1,4248.781,-4699.677,248.275
1,1,4248.781,-4699.677,248.275
1,1,4295.157,-4734.38,243.864
1,1,4295.157,-4734.38,243.864
1,1,4279.387,-4731.756,245.94
1,1,4279.387,-4731.756,245.94
1,1,4279.387,-4731.756,245.94
1,1,4251.125,-4705.737,248.602
1,1,4285.501,-4735.421,246.27
1,1,4285.501,-4735.421,246.27
1,1,4251.93,-4699.989,263.731
1,1,4251.93,-4699.989,263.731
1,1,4251.93,-4699.989,263.731
1,1,4251.93,-4699.989,263.731
1,1,4251.93,-4699.989,263.731
1,1,4251.93,-4699.989,263.731
1,1,4267.787,-4707.601,265.633
1,1,4267.787,-4707.601,265.633
1,1,4253.452,-4706.728,266.287
1,1,4253.452,-4706.728,266.287
1,1,4246.976,-4711.434,264.573
1,1,4246.976,-4711.434,264.573
1,1,4246.976,-4711.434,264.573
1,1,4246.976,-4711.434,264.573
1,1,4246.976,-4711.434,264.573
1,1,4246.976,-4711.434,264.573
1,1,4247.662,-4717.493,257.862
1,1,4247.662,-4717.493,257.862
1,1,4247.662,-4717.493,257.862
1,1,4314.908,-4741.843,258.65
1,1,4314.908,-4741.843,258.65
1,1,4251.962,-4713.885,253.653
1,1,4251.962,-4713.885,253.653
1,1,4251.962,-4713.885,253.653
1,1,4297.414,-4743.426,266.323
1,1,4297.414,-4743.426,266.323
1,1,4297.414,-4743.426,266.323
1,1,4273.082,-4710.963,252.975
1,1,4253.74,-4715.243,254.29
1,1,4253.74,-4715.243,254.29
1,1,4253.74,-4715.243,254.29
1,1,4277.202,-4727.397,264.789
1,1,4247.791,-4698.945,252.522
1,1,4252.906,-4718.63,254.022
1,1,4252.906,-4718.63,254.022
1,1,4299.187,-4732.934,260.664
1,1,4299.187,-4732.934,260.664
1,1,4299.187,-4732.934,260.664
1,1,4299.187,-4732.934,260.664
1,1,4253.422,-4713.327,265.385
1,1,4253.422,-4713.327,265.385
1,1,4253.422,-4713.327,265.385
1,1,4274.008,-4734.401,253.474
1,1,4274.008,-4734.401,253.474
1,1,4299.567,-4733.849,260.759
1,1,4299.567,-4733.849,260.759
1,1,4259.99,-4721.748,263.74
1,1,4259.99,-4721.748,263.74
1,1,4259.99,-4721.748,263.74
1,1,4247.559,-4700.961,269.202
1,1,4302.462,-4734.833,259.946
1,1,4302.462,-4734.833,259.946
1,1,4302.462,-4734.833,259.946
1,1,4302.462,-4734.833,259.946
1,1,4302.462,-4734.833,259.946
1,1,4302.462,-4734.833,259.946
1,1,4307.137,-4736.553,260.53
1,1,4290.268,-4741.042,259.693
1,1,4252.759,-4700.957,254.04
1,1,4252.759,-4700.957,254.04
1,1,4252.759,-4700.957,254.04
1,1,4252.759,-4700.957,254.04
1,1,4252.759,-4700.957,254.04
1,1,4282.372,-4738.891,257.853
1,1,4282.372,-4738.891,257.853
1,1,4285.932,-4718.327,259.466
1,1,4285.932,-4718.327,259.466
1,1,4285.932,-4718.327,259.466
1,1,4260.358,-4719.611,265.58
1,1,4260.358,-4719.611,265.58
1,1,4260.358,-4719.611,265.58
1,1,4260.358,-4719.611,265.58
1,1,4337.49,-4777.952,243.944
1,1,4337.49,-4777.952,243.944
1,1,4344.015,-4783.241,244.879
1,1,4344.015,-4783.241,244.879
1,1,4344.015,-4783.241,244.879
1,1,4344.106,-4772.272,243.875
1,1,4320.021,-4752.185,242.69
1,1,4320.021,-4752.185,242.69
1,1,4320.021,-4752.185,242.69
1,1,4315.451,-4763.578,247.35
1,1,4315.451,-4763.578,247.35
1,1,4315.451,-4763.578,247.35
1,1,4306.435,-4759.721,248.566
1,1,4306.695,-4746.959,264.786
1,1,4306.695,-4746.959,264.786
1,1,4292.643,-4745.156,261.197
1,1,4292.643,-4745.156,261.197
1,1,4328.36,-4777.991,251.668
1,1,4328.36,-4777.991,251.668
1,1,4345.783,-4785.962,253.369
1,1,4345.783,-4785.962,253.369
1,1,4322.447,-4764.916,261.435
1,1,4333.415,-4770.838,258.181
1,1,4333.415,-4770.838,258.181
1,1,4333.415,-4770.838,258.181
1,1,4333.415,-4770.838,258.181
1,1,4333.415,-4770.838,258.181
1,1,4333.415,-4770.838,258.181
1,1,4313.141,-4748.564,263.338
1,1,4313.141,-4748.564,263.338
1,1,4334.228,-4779.826,255.086
1,1,4334.228,-4779.826,255.086
1,1,4334.228,-4779.826,255.086
1,1,4342.276,-7844.498,37.501
1,1,4342.276,-7844.498,37.501
1,1,4334.796,-7931.555,18.124
1,1,4343.282,-7859.032,25.422
1,1,4340.3,-7908.835,18.897
1,1,4337.297,-7928.847,32.26
1,1,4337.297,-7928.847,32.26
1,1,4337.297,-7928.847,32.26
1,1,4328.261,-7935.536,25.851
1,1,4345.693,-7892.076,37.429
1,1,4339.123,-7903.768,35.257
1,1,4339.123,-7903.768,35.257
1,1,4339.123,-7903.768,35.257
1,1,4340.237,-7912.543,34.57
1,1,4333.513,-7935.796,31.629
1,1,4333.513,-7935.796,31.629
1,1,4333.513,-7935.796,31.629
1,1,4333.513,-7935.796,31.629
1,1,4333.513,-7935.796,31.629
1,1,4333.513,-7935.796,31.629
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4340.905,-7930.943,35.321
1,1,4345.262,-7890.076,40.145
1,1,4345.262,-7890.076,40.145
1,1,4337.487,-7868.48,24.558
1,1,4337.487,-7868.48,24.558
1,1,4337.487,-7868.48,24.558
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4335.708,-7907.718,17.115
1,1,4331.661,-7931.579,30.225
1,1,4331.661,-7931.579,30.225
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4328.6,-7934.116,18.613
1,1,4338.181,-7871.281,29.718
1,1,4338.181,-7871.281,29.718
1,1,4327.078,-7937.412,19.399
1,1,4327.078,-7937.412,19.399
1,1,4327.078,-7937.412,19.399
1,1,4335.017,-7931.914,33.263
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4333.021,-7911.54,24.619
1,1,4334.949,-7934.94,31.175
1,1,4334.949,-7934.94,31.175
1,1,4334.949,-7934.94,31.175
1,1,4334.949,-7934.94,31.175
1,1,4341.222,-7960.121,15.605
1,1,4341.222,-7960.121,15.605
1,1,4323.613,-7964.866,23.515
1,1,4323.613,-7964.866,23.515
1,1,4320.641,-8013.406,20.061
1,1,4320.641,-8013.406,20.061
1,1,4320.641,-8013.406,20.061
1,1,4332.373,-7973.192,30.777
1,1,4332.373,-7973.192,30.777
1,1,4322.575,-8015.321,21.018
1,1,4317.406,-8017.446,13.763
1,1,4317.406,-8017.446,13.763
1,1,4317.406,-8017.446,13.763
1,1,4317.406,-8017.446,13.763
1,1,4317.406,-8017.446,13.763
1,1,4335.489,-8022.362,17.629
1,1,4335.489,-8022.362,17.629
1,1,4335.489,-8022.362,17.629
1,1,4335.489,-8022.362,17.629
1,1,4341.625,-7975.55,18.344
1,1,4341.625,-7975.55,18.344
1,1,4323.308,-8044.111,24.974
1,1,4323.308,-8044.111,24.974
1,1,4330.572,-8017.497,9.366
1,1,4334.255,-7999.918,6.762
1,1,4334.255,-7999.918,6.762
1,1,4335.511,-7989.512,9.71
1,1,4335.511,-7989.512,9.71
1,1,4330.513,-7998.259,27.96
1,1,4317.139,-8007.971,19.187
1,1,4317.139,-8007.971,19.187
1,1,4322.994,-7998.946,25.486
1,1,4322.994,-7998.946,25.486
1,1,4334.363,-7969.132,31.415
1,1,4334.363,-7969.132,31.415
1,1,4334.363,-7969.132,31.415
1,1,4334.363,-7969.132,31.415
1,1,4334.363,-7969.132,31.415
1,1,4334.622,-7998.669,7.875
1,1,4326.385,-7975.065,29.169
1,1,4326.385,-7975.065,29.169
1,1,4326.385,-7975.065,29.169
1,1,4326.385,-7975.065,29.169
1,1,4326.385,-7975.065,29.169
1,1,4326.385,-7975.065,29.169
1,1,4338.078,-7997.812,16.112
1,1,4338.078,-7997.812,16.112
1,1,4338.129,-7978.705,24.923
1,1,4338.129,-7978.705,24.923
1,1,4338.129,-7978.705,24.923
1,1,4324.061,-7966.783,14.911
1,1,4324.061,-7966.783,14.911
1,1,4324.061,-7966.783,14.911
1,1,4326.435,-7968.81,28.254
1,1,4326.435,-7968.81,28.254
1,1,4326.435,-7968.81,28.254
1,1,4333.81,-7999.144,28.201
1,1,4333.81,-7999.144,28.201
1,1,4323.417,-8016.21,23.03
1,1,4323.417,-8016.21,23.03
1,1,4323.417,-8016.21,23.03
1,1,4323.417,-8016.21,23.03
1,1,4323.417,-8016.21,23.03
1,1,4323.417,-8016.21,23.03
1,1,4323.118,-7982.004,24.986
1,1,4323.118,-7982.004,24.986
1,1,4341.945,-7947.437,14.143
1,1,4341.945,-7947.437,14.143
1,1,4319.845,-8044.078,4.374
1,1,4319.845,-8044.078,4.374
1,1,4333.446,-7965.174,29.596
1,1,4337.77,-7956.668,31.172
1,1,4337.77,-7956.668,31.172
1,1,4337.77,-7956.668,31.172
1,1,4321.16,-8022.542,6.923
1,1,4321.16,-8022.542,6.923
1,1,4323.428,-7957.506,22.454
1,1,4323.428,-7957.506,22.454
1,1,4329.927,-7947.26,15.27
1,1,4329.927,-7947.26,15.27
1,1,4329.927,-7947.26,15.27
1,1,4329.927,-7947.26,15.27
1,1,4329.927,-7947.26,15.27
1,1,4329.927,-7947.26,15.27
1,1,4337.295,-7998.689,27.31
1,1,4337.295,-7998.689,27.31
1,1,4330.689,-8042.228,23.218
1,1,4330.689,-8042.228,23.218
1,1,4329.444,-7994.894,27.447
1,1,4329.444,-7994.894,27.447
1,1,4328.08,-8005.202,9.426
1,1,4328.08,-8005.202,9.426
1,1,4328.08,-8005.202,9.426
1,1,4328.08,-8005.202,9.426
1,1,4328.08,-8005.202,9.426
1,1,4327.226,-7951.983,21.744
1,1,4327.226,-7951.983,21.744
1,1,4327.226,-7951.983,21.744
1,1,4320.502,-8039.132,23.238
1,1,4329.081,-7948.636,16.386
1,1,4329.081,-7948.636,16.386
1,1,4329.081,-7948.636,16.386
1,1,4342.226,-8006.744,439.512
1,1,4344.445,-8009.319,439.336
1,1,4342.642,-8036.771,441.002
1,1,4336.144,-8028.14,449.751
1,1,4336.144,-8028.14,449.751
1,1,4336.144,-8028.14,449.751
1,1,4336.144,-8028.14,449.751
1,1,4338.224,-8015.259,442.828
1,1,4338.224,-8015.259,442.828
1,1,4338.224,-8015.259,442.828
1,1,4338.224,-8015.259,442.828
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4342.785,-8036.383,458.923
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4343.903,-8002.906,450.877
1,1,4315.879,-8109.122,14.523
1,1,4315.879,-8109.122,14.523
1,1,4315.879,-8109.122,14.523
1,1,4323.114,-8114.833,-4.065
1,1,4310.207,-8129.08,8.368
1,1,4318.237,-8064.113,7.583
1,1,4318.237,-8064.113,7.583
1,1,4318.237,-8064.113,7.583
1,1,4317.232,-8049.596,19.356
1,1,4335.068,-8077.729,11.24
1,1,4335.068,-8077.729,11.24
1,1,4335.068,-8077.729,11.24
1,1,4328.946,-8136.994,5.091
1,1,4328.946,-8136.994,5.091
1,1,4328.946,-8136.994,5.091
1,1,4328.946,-8136.994,5.091
1,1,4328.946,-8136.994,5.091
1,1,4328.946,-8136.994,5.091
1,1,4312.817,-8114.818,0.461
1,1,4312.817,-8114.818,0.461
1,1,4312.817,-8114.818,0.461
1,1,4312.817,-8114.818,0.461
1,1,4317.229,-8101.714,17.601
1,1,4317.229,-8101.714,17.601
1,1,4320.312,-8068.74,20.681
1,1,4320.312,-8068.74,20.681
1,1,4320.312,-8068.74,20.681
1,1,4312.905,-8049.707,14.121
1,1,4312.905,-8049.707,14.121
1,1,4312.905,-8049.707,14.121
1,1,4328.758,-8089.102,3.768
1,1,4328.758,-8089.102,3.768
1,1,4328.758,-8089.102,3.768
1,1,4328.758,-8089.102,3.768
1,1,4328.758,-8089.102,3.768
1,1,4328.421,-8105.982,5.56
1,1,4328.421,-8105.982,5.56
1,1,4313.775,-8138.876,13.357
1,1,4313.775,-8138.876,13.357
1,1,4313.775,-8138.876,13.357
1,1,4321.157,-8086.638,20.958
1,1,4321.157,-8086.638,20.958
1,1,4333.676,-8055.081,19.088
1,1,4335.493,-8063.394,8.804
1,1,4335.493,-8063.394,8.804
1,1,4335.493,-8063.394,8.804
1,1,4335.493,-8063.394,8.804
1,1,4326.505,-8048.783,2.57
1,1,4323.377,-8099.789,18.371
1,1,4319.041,-8057.861,2.814
1,1,4319.041,-8057.861,2.814
1,1,4313.798,-8061.773,17.291
1,1,4315.026,-8105.215,0.154
1,1,4315.026,-8105.215,0.154
1,1,4315.026,-8105.215,0.154
1,1,4315.026,-8105.215,0.154
1,1,4315.026,-8105.215,0.154
1,1,4315.537,-8133.965,14.222
1,1,4317.652,-8061.041,8.804
1,1,4317.652,-8061.041,8.804
1,1,4316.624,-8091.043,13.397
1,1,4316.624,-8091.043,13.397
1,1,4316.624,-8091.043,13.397
1,1,4316.624,-8091.043,13.397
1,1,4316.624,-8091.043,13.397
1,1,4316.624,-8091.043,13.397
1,1,4326.507,-8057.019,1.958
1,1,4322.63,-8081.862,0.225
1,1,4330.237,-8078.521,12.064
1,1,4330.237,-8078.521,12.064
1,1,4324.573,-8045.384,20.951
1,1,4324.573,-8045.384,20.951
1,1,4324.573,-8045.384,20.951
1,1,4324.573,-8045.384,20.951
1,1,4324.573,-8045.384,20.951
1,1,4326.944,-8111.555,14.534
1,1,4328.929,-8135.288,-1.045
1,1,4328.929,-8135.288,-1.045
1,1,4328.929,-8135.288,-1.045
1,1,4328.929,-8135.288,-1.045
1,1,4328.929,-8135.288,-1.045
1,1,4328.929,-8135.288,-1.045
1,1,4321.927,-8126.858,16.06
1,1,4321.927,-8126.858,16.06
1,1,4316.935,-8135.62,13.238
1,1,4316.935,-8135.62,13.238
1,1,4321.248,-8063.046,4.98
1,1,4321.248,-8063.046,4.98
1,1,4325.691,-8100.712,19.428
1,1,4325.691,-8100.712,19.428
1,1,4321.753,-8059.864,1.005
1,1,4321.753,-8059.864,1.005
1,1,4321.753,-8059.864,1.005
1,1,4321.753,-8059.864,1.005
1,1,4318.913,-8130.944,16.698
1,1,4318.913,-8130.944,16.698
1,1,4318.913,-8130.944,16.698
1,1,4313.209,-8123.238,13.75
1,1,4332.609,-8079.021,7.383
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4307.484,-8144.576,4.599
1,1,4318.676,-8105.478,14.343
1,1,4318.676,-8105.478,14.343
1,1,4318.676,-8105.478,14.343
1,1,4318.676,-8105.478,14.343
1,1,4333.813,-8048.188,6.373
1,1,4326.387,-8069.517,447.101
1,1,4326.387,-8069.517,447.101
1,1,4330.132,-8086.403,447.395
1,1,4330.132,-8086.403,447.395
1,1,4330.132,-8086.403,447.395
1,1,4330.132,-8086.403,447.395
1,1,4330.132,-8086.403,447.395
1,1,4330.132,-8086.403,447.395
1,1,4338.199,-8078.747,449.398
1,1,4338.199,-8078.747,449.398
1,1,4338.199,-8078.747,449.398
1,1,4338.199,-8078.747,449.398
1,1,4338.199,-8078.747,449.398
1,1,4326.673,-8090.774,449.782
1,1,4326.673,-8090.774,449.782
1,1,4326.673,-8090.774,449.782
1,1,4326.673,-8090.774,449.782
1,1,4326.673,-8090.774,449.782
1,1,4328.323,-8099.398,447.717
1,1,4323.651,-8105.017,447.816
1,1,4323.651,-8105.017,447.816
1,1,4323.651,-8105.017,447.816
1,1,4323.651,-8105.017,447.816
1,1,4323.651,-8105.017,447.816
1,1,4323.574,-8066.792,446.854
1,1,4323.574,-8066.792,446.854
1,1,4323.574,-8066.792,446.854
1,1,4323.574,-8066.792,446.854
1,1,4327.626,-8079.689,443.643
1,1,4322.891,-8109.25,449.134
1,1,4322.891,-8109.25,449.134
1,1,4331.004,-8045.272,443.426
1,1,4331.004,-8045.272,443.426
1,1,4331.004,-8045.272,443.426
1,1,4338.005,-8060.176,441.203
1,1,4338.005,-8060.176,441.203
1,1,4330.725,-8088.039,448.458
1,1,4329.543,-8074.163,447.56
1,1,4329.543,-8074.163,447.56
1,1,4330.396,-8048.381,446.701
1,1,4330.396,-8048.381,446.701
1,1,4330.396,-8048.381,446.701
1,1,4340.299,-8045.798,440.057
1,1,4340.299,-8045.798,440.057
1,1,4340.299,-8045.798,440.057
1,1,4317.797,-8096.792,449.945
1,1,4317.797,-8096.792,449.945
1,1,4337.583,-8065.604,444.609
1,1,4337.583,-8065.604,444.609
1,1,4329.572,-8083.181,462.998
1,1,4329.572,-8083.181,462.998
1,1,4329.572,-8083.181,462.998
1,1,4331.971,-8047.796,456.672
1,1,4331.971,-8047.796,456.672
1,1,4315.964,-8129.776,452.494
1,1,4315.964,-8129.776,452.494
1,1,4322.475,-8076.888,451.828
1,1,4326.307,-8095.877,451.416
1,1,4326.307,-8095.877,451.416
1,1,4318.293,-8125.62,474.575
1,1,4318.293,-8125.62,474.575
1,1,4318.293,-8125.62,474.575
1,1,4318.293,-8125.62,474.575
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4318.417,-8091.66,462.268
1,1,4322.89,-8076.585,462.513
1,1,4340.32,-8067.717,451.458
1,1,4340.32,-8067.717,451.458
1,1,4340.32,-8067.717,451.458
1,1,4310.815,-8110.03,464.555
1,1,4310.815,-8110.03,464.555
1,1,4310.815,-8110.03,464.555
1,1,4332.863,-8063.645,464.227
1,1,4332.863,-8063.645,464.227
1,1,4332.863,-8063.645,464.227
1,1,4320.915,-8140.14,460.733
1,1,4320.915,-8140.14,460.733
1,1,4320.915,-8140.14,460.733
1,1,4320.915,-8140.14,460.733
1,1,4320.915,-8140.14,460.733
1,1,4327.331,-8075.853,464.159
1,1,4314.983,-8106.697,467.809
1,1,4314.983,-8106.697,467.809
1,1,4314.983,-8106.697,467.809
1,1,4314.983,-8106.697,467.809
1,1,4327.699,-8045.87,451.02
1,1,4327.699,-8045.87,451.02
1,1,4327.699,-8045.87,451.02
1,1,4317.156,-8107.713,467.878
